139.05
74.413
16.141
-33.324
-69.445
-97.582
-122.26
-138.11
-151.38
-143.72
-125.04
-114.15
-97.151
-96.932
-106.8
-113.92
-127.73
-133.61
-143.39
-151.81
-147.2
-148.91
-153.86
-153.57
-154.43
-162.04
-160.6
-166.5
-197.87
-215.55
-229.15
-249.96
-263.37
-277.54
-290.03
-300.93
-299.6
-290.59
-290.86
-286.34
-278.74
-275.59
-272.05
-271.65
-268.4
-265.05
-264.9
-262.3
-253.78
-197.77
-112.42
-57.51
-13.675
15.529
31.852
53.041
59.238
57.211
58.714
54.598
51.644
52.079
45.804
54.173
57.01
56.715
52.515
-8.577
-74.213
-108.1
-127.17
-129.16
-128.1
-120.98
-102.18
-76.29
-37.137
13.981
49.892
64.674
69.476
63.197
62.559
53.445
30.402
14.344
-6.697
-25.23
-41.296
-62.25
-69.238
-69.593
-76.232
-81.654
-94.085
-111.52
-123.47
-139.22
-155.73
-171.34
-178.45
-180.72
-193.07
-198.16
-198.25
-194.15
-184.81
-181.58
-171.1
-164.63
-163.74
-155.72
-156.64
-160.1
-157.36
-150.06
-145.66
-145.21
-140.35
-138.64
-133.56
-130.02
-130.01
-123.15
-110.72
-97.122
-89.304
-79.242
-73.724
-74.223
-67.809
-64.905
-66.822
-66.091
-63.803
-58.892
-56.826
-56.375
-56.779
-58.25
-56.198
-54.324
-51.885
-71.326
-104.4
-120.43
-127.62
-135.4
-148.28
-151.19
-152.29
-155.57
-146.28
-142.49
-138.34
-131.16
-129.98
-127.4
-127.44
-126.94
-125.68
-127.93
-125.6
-101.55
-51.751
-18.85
-22.58
-34.565
-39.975
-40.971
-41.974
-42.299
-44.153
-47.028
-48.687
-50.231
-46.479
-43.207
-43.807
-44.908
-40.264
-32.084
-29.581
-17.757
-4.234
3.144
13.575
22.746
30.104
33.213
32.167
29.208
24.51
19.486
18.707
18.042
14.307
11.974
10.364
13.512
15.408
15.384
12.94
-8.331
-30.575
-39.171
-45.06
-49.348
-50.025
-50.193
-56.937
-59.294
-56.505
-57.975
-54.972
-50.233
-48.631
-50.753
-54.005
-54.12
-52.35
-50.712
-49.067
-40.704
-28.111
-15.306
-6.248
-0.457
4.928
4.756
1.788
-0.552
5.39
12.407
10.048
11.592
11.748
7.262
10.182
8.207
1.874
2.973
4.837
7.453
14.388
51.163
107.47
152.41
181.66
180.47
199.41
230.94
233.52
250.64
263.84
265.51
270.94
266.6
275.45
282.42
